"material";"cost";"date_import";"created_at";"updated_at"
"FRPROD1.6MMSWWB";"41.1";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD1.6MMWB";"29.62";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD1.8MM";"20.26";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD1.8MMSW";"38.3";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD1.8MMSWWB";"43.69";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD1.8MMWB";"33.54";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.0MM";"20.62";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.0MMWB";"40.6";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.1MM";"27";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.2MM";"31.5";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.2MM 106";"36.34";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.2MMSTWB";"54.66";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.3MM";"30.25";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.3MMWB";"42.31";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.4MM";"38.3";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.5MM";"34.36";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.6-3.6MMWB";"99.7";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.6-3.8MMWB";"92.39";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.6-4.1MMWB";"110";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.6-4.3MMWB";"124.6";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.6-4.5MMWB";"123.7";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.6-4.8MMWB";"125.89";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.6-5.3MMWB";"143.75";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.6-6.3MMWB";"218.82";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.6MM";"32.42";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.6MMWB";"51.9";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.8MM";"35.66";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.9MM";"45.4";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD2.9MMWB";"55.84";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.0MM";"45.25";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.0MMSTWB";"76.76";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.0MMWB";"60.4";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.1MMWB";"63.3";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.2MM";"52.41";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.2MMWB";"70.51";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.4MM";"78.76";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.5-6.5MMWB";"244.2";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.5-6.8MMWB";"289.67";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.5MM";"61.12";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.6MM";"75.2";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD3.7MM";"78.5";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD4.2MM";"104.04";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPROD4.5MMWB";"123.7";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPRODST1.5MM";"34.1";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"FRPRODST2.2MM";"44.42";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"HDPE/PTENATC240UV";"1.88";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"HDPEBK6069";"2";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"HDPEBKDGDA1310";"1.88";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"HDPELASER2105";"25";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"HDPELASERMB";"25";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"HDPENT6068";"2.08";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"HDPENTDGDA1310";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"HFMTWHJUMBO";"2.67";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"HFMTWHJUMBO20KM";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"LSZH02SHEATHING";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"LSZHMM";"5.1";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"LSZHOFC";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBAQPBT";"10.15";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBAQPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBBKPBT";"9.25";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBBKPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBBLPBT";"9.5";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBBLPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBBRPBT";"10.45";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBBRPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBGRPBT";"10.92";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBGRPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMGPEUVRAL4010";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMGPEUVRAL4010 M";"0.1";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMAQ";"12.23";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMBK";"15.01";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMBL";"20.46";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMBR";"11.02";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMGR";"21.08";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMGRL";"11.83";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMOR";"19.01";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMPK";"14.76";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMRD";"13.22";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMSL";"11.01";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMVI";"13.27";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMWH";"15.85";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBMMYL";"13.52";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBNYLONOR";"16.24";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBORNYLON";"11.51";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBORPBT";"12.53";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBORPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBPKPBT";"10.41";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBPKPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBRDPBT";"12.58";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBRDPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBSLATE";"4.09";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBSLATEZ2171";"4.41";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBSLPBT";"9.24";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBSLPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBVIPBT";"11.76";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBVIPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBWHPBT";"9.21";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBWHPC";"17.82";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBWHPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBYLPBT";"12.13";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MBYLPP";"3.55";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MDPE";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MULTILITE50";"13.65";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MULTILITE62";"24.77";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MULTIMODEOM3";"0.5";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"MULTIMODEOM4";"83.4";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"NYLONVESTAL2140N";"8.42";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P380INC013";"301.5";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P380INC019";"177.75";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV020";"0.2";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV020F";"0.22";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV020F35";"203.99";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV020F40";"221.82";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV025";"0.17";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV025F";"0.2";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV025F100";"203.99";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV025F50";"203.99";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV025F55";"203.99";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV025F65";"203.99";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV025F72";"203.99";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV025F85";"202.01";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV035F127";"221.82";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV035F140";"221.82";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P480TAV035F165";"221.82";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P489BOL060";"9.2";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P489BOL070";"21";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL050";"8.71";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL050FUM";"14.15";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL050SPED";"8.4";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL0560";"18.52";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL060";"15.15";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL060FUM";"16.34";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL060SPED";"19.14";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL060TE";"19.09";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL070";"20.86";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL070C";"18.58";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL070FUM";"19.49";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL070SPED";"24.92";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL080";"26.19";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL080C";"22.84";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL080FUM";"23.4";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL080SPED";"31.8";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL090";"35.84";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL090C";"35.35";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL090FUM";"30.89";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL090SPED";"36.54";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL100";"44.62";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL100C";"38.28";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL100FO";"36.07";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL100FUM";"37.51";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL100SPED";"51.69";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL120";"64.52";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL120C";"64.46";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL120FO";"58.46";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL120FUM";"64.42";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL120SCAN";"62.74";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL120SPED";"73.43";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL125";"35.91";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL130";"38.74";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL140";"88.35";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL140C";"92.61";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL140FO";"83.17";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL140FOFUM";"119.83";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL140FUM";"98.22";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL140SCAN";"95.12";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL140SPED";"87.52";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL160";"133.92";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL160C";"140.77";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL160FO";"130.49";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL160FOFUM";"135.71";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL160FUM";"137.36";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL165";"181.91";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL170";"181.91";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL170FUM";"196.47";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL180";"186.52";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL180C";"196";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL180FOFUM";"197.6";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL180FUM";"196.94";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL195";"250.28";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL195FUM";"270.29";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL200";"230.26";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL200C";"252.49";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL200FUM";"234.4";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL200S";"309";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL200SPED";"234.72";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL220";"340.73";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOL220FUM";"373.8";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOLR100";"164";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P490BOLR120";"161.5";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P500BOP200";"1.43";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P500BOP250";"2.09";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P500BOP355";"4.2";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P500BOP400";"4.28";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P500BOP401";"4.6";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P500BOP401SPED";"4.4";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P500BOP450";"7.7";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P500BOP500";"11.35";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P520IMF2506";"6.04";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P520IMF564";"70";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P520IMF903";"11.64";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P520IMWS332";"2.96";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF1200";"0.01";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF1250";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF1600";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF630";"0.01";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF630M";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF800";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF900";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF908";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF910";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF910R";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF915";"0.01";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF928";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF950";"0.01";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P521IMF952";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P522IMF906";"258";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P523IMF250P";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P523IMF560F";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P523IMF560P";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P523IMF630F";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P523IMF800F";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P523IMF900F";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P523IMF901L";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P525IMF900";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P525IMF901";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P527IMF250";"0";"2021-08-26";"2021-08-26 14:11:55";"2021-08-26 14:11:55"
"P527IMF630";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P527MF350";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P530IMF250";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P530IMF900";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P530IMF904";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF1250";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF250";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF400";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF630";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF630T";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF800T";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF900";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF903";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF904";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF905";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF910";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF915";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P532IMF920";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P533IMF100";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P533IMF250";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P533IMF400";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P533IMF630";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P533IMF630B";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P533IMF900";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P533IMF920";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P533IMF950";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P550EN2214500D";"0.01";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P550F745009D";"0.01";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"P99AA";"70";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PANATL20LM";"15.26";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PBT";"2.77";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PBTBA6550LNX";"4.8";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PBTH";"2.91";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PBTJ";"2.96";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PEBA1A20004F01C001";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PEBA1A20004F01C002";"274.61";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PEBA1A20012F01C001";"0";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PEBA1A20012F01C002";"316.58";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PEBA1A20024F02C001";"340.77";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PEBA1A20024F06C001";"312.16";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PEBA1A20048F04C001";"377.26";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PEBA1A20048F04C002";"369.48";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PEBA1A20048F04C003";"424.86";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
"PEBA1A20072F06C001";"502.2";"2021-08-26";"2021-08-26 14:11:56";"2021-08-26 14:11:56"
